H_real_0,H_real_1,H_real_2,H_real_3,H_imag_0,H_imag_1,H_imag_2,H_imag_3,x_real_0,x_real_1,x_imag_0,x_imag_1,y_real_0,y_real_1,y_imag_0,y_imag_1
3.7153378504657457,-1.8849461077636545,2.5638527051265965,-2.090654380390127,-0.01953541428932515,1.2343650204166325,4.407870667451843,-0.549357191450804,-0.12280443462969362,-0.8616059839157285,0.011193755339159901,1.0673569481468521,0.09421123275719531,1.6902706340728013,-2.3995024654476618,-2.4166639518615756
-1.8428060494689007,0.6581500662680699,1.0144471502840458,1.308284207833958,-0.9708731383991078,-0.3774048293978657,-2.1373185932846206,0.46748129279066236,0.9517972668520728,0.48727224697762944,0.7567468561045188,0.5383371940474909,-0.4704715978888889,3.0615461366072076,-1.6577678163929361,-0.3535821892094377
-0.6851967404767435,0.9907008454381914,-2.022514040465035,3.0872674509883105,2.1562037295115233,0.6145970376689643,5.304555261517861,-1.2992081124896668,-1.4343063222626073,-0.23410248576209428,0.4676598915756328,0.46851473639816427,0.7376935071037917,1.55390015300607,-4.483833004283287,-7.538869400719115
0.621947695445427,0.926304195816701,-2.2016045243291846,-2.3583851803441838,-0.13135524721319916,-2.172304666925119,2.890304919741221,-1.1876508417877483,-0.34710835761796704,-0.5178145773132516,-0.6569885472567755,-0.05067808202366006,-0.7846882692965252,4.022243744297737,2.3722032434989133,1.4626980979161837
-0.7895851650410047,0.6986383912545565,-2.8846435693871797,-2.4314889792517653,-0.5344995435422872,-0.5086003313002192,0.173709510365068,1.7182078954091005,-0.7591379190877651,0.24227921540415362,-0.24857515276710965,-0.15464338065777916,0.4636030565979357,1.8623997218293609,0.12850263184981492,0.9663445140445545
2.187225225094586,-1.4511958541463452,1.1527706250219623,0.4837913647011621,0.05087376233787865,2.1529963893844744,2.7711111197300355,4.852052753013398,-0.6120844102425563,-0.2773519390043897,-0.3972660216480423,-1.1446994945501467,2.6230311140493474,6.111166752644109,1.2734283017233592,-3.7433550513319793
-0.9803986753227787,0.3909176780693755,-2.0594997447935683,-2.8245328994439336,1.5385562454341155,-0.32983809878964676,0.098901963049651,2.041529012270546,-0.25610349520293535,-0.9203166977587373,0.7672165652680906,-0.787882931968613,-0.6864914648464294,5.547614503103932,-0.5987606455835888,-2.0028681651743225
-0.27755139612615787,0.3007031424846141,-1.0569553833798369,-0.5646173285739242,-1.7273868397830476,-0.17427012794076177,-1.3616707871058176,0.34605503243723695,-1.11093921324229,-1.068070575472934,0.16126554340001345,0.3082162294101532,0.4543038367953056,1.9160234014242203,3.1514732485040877,0.22150677439800748
-1.01341974348125,-2.377353271728799,-4.262282494624412,3.1510430271893037,0.8237336151810208,-5.219806786556315,0.8986573093706258,-1.619155882562359,0.6581419980653994,1.069703742485698,1.5870871460197222,0.2640697957452963,-2.348754110762169,0.291155843475273,-8.198342800048755,-6.473511852952376
0.6794173404691587,2.1698393900506336,-1.7145595416142805,-0.9086895972313079,-1.6325198482502135,3.9027276393755104,3.7474802436429075,2.4066495756515236,-1.207151983443914,1.0344419358632273,-0.678479511525686,0.562395382484346,-0.26945256094029624,3.7658327329681693,6.659927733061217,-1.5881816673158209
