H_real_0,H_real_1,H_real_2,H_real_3,H_imag_0,H_imag_1,H_imag_2,H_imag_3,x_real_0,x_real_1,x_imag_0,x_imag_1,y_real_0,y_real_1,y_imag_0,y_imag_1
-2.71125180161953,2.4624834590306985,4.011127355438086,-0.8887807291884486,0.5401117608687261,0.8710670727309606,2.681620888121797,-4.524977882566077,-1.2489798102455008,0.1895456344108717,-0.012295943422495525,0.4543945510653265,5.077134625277883,-2.539213201162478,-1.2952112079750773,-2.023117470574827
4.159026816452864,-4.592201201204371,-2.4891762382749647,0.006607565966526204,0.5771265800902253,1.6474606541825172,-5.21639767434206,2.1613559750330786,-0.33043468946740007,1.0712594983319816,0.5500531147418491,0.21639733572399322,-7.927336934917738,4.920533418053262,4.147675428081042,2.3334767355216215
-2.060018297109505,-1.4558733695927344,0.1653895538382408,-3.219109888260351,1.7628616632114769,3.045104029672998,0.8655642776523749,0.5870226362874559,0.0630015076996119,-0.36011766087485975,-0.4326067732142064,0.5959680040547255,-0.3068974447931422,0.989477583633801,-0.9255807667496414,-1.9805596092468933
-5.006167175874602,-2.091924936258556,-1.1366467131886793,1.5094657842085808,-7.421703028905749,2.429191700685478,-6.919741901712567,0.5425236046384364,0.696464820156532,0.2578105431541615,1.7853209624007729,-0.14373051365871642,10.04595814786707,14.087393139544666,-17.100354842494696,-6.7233550977320675
1.0089217875024532,-3.283496741026769,-1.3702005289966075,-2.5768101004919135,0.17368204386314556,-1.185792189596498,-1.007743414270921,-2.789210662259983,-0.5238753350087091,-0.2459225757933793,1.0472627049096666,0.111253462006378,0.6094503117577993,2.5178435609281835,0.9949877120795283,-1.3030667938611291
3.362425724858741,-0.712117482714531,-0.1117008388669239,-5.4802956187962755,-3.9369580765511683,1.0730947337023096,-4.935088371765278,-4.0904054107509396,-1.2023046837844658,0.8997728704791462,0.010319075134543646,-0.5081249748051955,-1.6281295895747365,-7.192659034280909,8.191413729734887,5.92798708810625
-1.4030572443627998,2.172866741921697,2.5550393098695188,0.2806157709212801,-0.8937790279904981,-0.7970581634620904,0.9152723958491881,-0.2285417581870153,0.8894114947243251,-0.5500998559997214,0.6260569336092634,-0.4807558249228342,-2.056842897462781,1.7324001819182606,-2.4119247483087207,3.061725877936074
-2.3917378840815378,-3.614689720761799,0.5896401555501684,-1.37950880745368,5.208965913660028,-1.2517336443839304,-2.6441591067616206,1.6417358864410336,-0.3468276019572051,0.5818329185896778,-0.26333162662868437,0.7857453580443784,0.8396979898426962,-4.056460394539,-4.70998128526421,0.2731134250527723
2.938247280810947,0.1664139899717742,0.41316294066670073,2.1420639120282683,-3.2063651389074748,1.5414076778480506,1.5607601865448242,0.18064346335607528,-1.2785296907298802,0.969634129750615,-0.24670083029560602,0.008463674314114693,-2.9379763095703373,2.954980809758279,4.517142317807612,-3.210383826029444
-4.620908674113427,2.9352478465833274,-1.5230804785542578,1.1768861652522966,0.5275608793867488,-2.5026597068311625,3.160858484392829,-0.015428848188899924,-0.17256924474433688,-0.40377044454671257,-0.3955806442899449,0.9452936464019187,3.0149780394170427,-0.207177690111237,4.62277710586944,1.568355678186712
