H_real_0,H_real_1,H_real_2,H_real_3,H_real_4,H_real_5,H_real_6,H_real_7,H_imag_0,H_imag_1,H_imag_2,H_imag_3,H_imag_4,H_imag_5,H_imag_6,H_imag_7,x_real_0,x_real_1,x_real_2,x_real_3,x_imag_0,x_imag_1,x_imag_2,x_imag_3,y_real_0,y_real_1,y_imag_0,y_imag_1
0.2130053717182685,1.060781646959896,-0.27373717228193223,0.9765181472686536,-0.42651363887530314,0.3227211979977801,-0.2705137598766316,0.25238394743267173,1.236930792120265,0.3362472996949567,-0.732183477121107,-0.668609251160586,1.18049956365549,1.3117955958100829,-0.48635767199907715,-0.01615356598454159,0.9791740127572164,-1.544334069225077,-0.5253442269023257,1.041586762753129,-0.013589071572499598,0.13824624566295127,0.3766367136838506,0.25506178589134365,0.17976304363963458,-0.4249885302648601,0.8282584901521676,-0.7766449892032044
-0.014886215091998035,0.2511504858047523,-0.8099551460987071,0.006375254279718083,0.025933575091327165,-0.13784075136730586,-0.8358995443733435,-0.05934133555636314,-0.6906660575981166,1.7411013831422646,-1.0595704208039198,-0.08279436567915177,0.5167137629604177,-0.25970327316138553,0.45355106461974815,1.1063783954323194,0.5530432263932687,-0.1925487314142109,0.3831297324014504,-0.5234365850531543,1.5298711437556107,0.21375516327559907,0.5651271707012033,0.22633865866735497,0.45982829324706553,-1.6021648929257726,-1.5319986675623172,-0.6379780061897731
-0.32944971107593013,-0.7198851159649678,0.318358198874456,-0.0752565932589991,1.3087482846366782,0.09565424491309414,-0.9252940060694563,-0.6665794713435719,-0.49617810709188204,-0.5095598931800375,-0.7120091067740328,-0.25824186590561143,0.050940236415787106,0.17233871350917038,0.1446781926269974,0.36850212836177776,0.07789316460101528,-0.21482944554697533,0.3186647827610133,-0.5667331564534336,0.21467042774570141,-0.1679124603502785,1.092120707608796,0.05962826620304055,0.9964317667722773,0.01897902212184018,0.06234291715221485,-0.9884443353145874
-0.0751453605116097,-0.010665189877111316,0.4774163673698622,0.1620233499750058,1.3296558545648067,-0.7533884436895234,-1.0503678961718572,-0.24667278232085035,0.6906959013968688,-0.17868993971613434,0.8666452274897505,0.6881608837939609,-1.1265958070128779,-0.8602441435006823,1.2336819959857894,0.5029525364967979,0.4225248255769857,-0.19032997608228147,0.9889037935200247,-0.05016260775358709,0.4451379912542292,0.17644587550265275,-0.2756036230657628,-0.45609103179798494,0.6084759123149031,1.1882292046786571,0.8960784224136872,1.5280065592659036
0.04390521569994952,1.3538491604246692,0.4771772574782933,-0.5722510129577031,1.420282435958773,-0.10179833135254858,-0.6358807601551599,-0.09950756069921785,-0.21235291040160237,-0.15537436261301674,-0.7274863567925587,-0.8748476624779968,0.5439970817353785,0.4969927092064032,-0.22440802011864697,-0.5692997675279301,0.5743282026224776,-0.08903750354274446,-0.22276867624599883,0.4613403576297787,0.4674527343055423,0.8372513412478149,0.8971990070827215,-1.4128962893216936,-1.3163319995987885,0.11647065404244189,2.3616594932328203,0.6274447213779745
-0.5145850288565306,-0.3101036715677819,-0.18680100836754288,0.3314387447264748,0.8503026340940857,-1.5420210891590074,0.1017658046142867,0.35481674117908196,0.24357296924488311,0.9246024394237564,-0.7707565892080426,-0.8533893590175624,-0.09294420693841889,-0.703857372149008,1.7811434480936335,-0.5497928799675721,0.8810486670913918,0.23274830293720625,0.22905967462167062,-1.112165078854223,0.39061672340690606,0.7749809486311112,0.08631462008066097,0.7273609499257458,-1.0774370160410018,1.2411981211233742,1.1649825287154512,0.27413713475021273
-0.434904524027271,1.2559340945941413,-0.3863771578756901,0.30770578201298315,-0.9716006469440268,0.3889976552155659,-0.16336788139292438,0.3533745802991276,0.6730148587682194,-1.0275007626510744,-0.21014808020496112,-0.452181308692768,-1.0529339570488854,-1.2456411571297437,0.6582283787433737,0.37062971771725306,-0.38744433499810177,0.7283335760292462,-0.060402957020780884,0.20408312761563774,0.9660316424300481,0.05180551646188929,-0.008621510583183337,-0.0280769200169414,-0.2733893209464524,1.4500343500892554,-1.3980539383626391,-1.4549162291000917
-0.5266354176812555,1.01131664286007,0.5221127947430668,0.6002874968506687,0.4741984368287304,-0.6701301744283877,-0.6170257427482141,-0.07311348183057748,-0.7656447386994941,0.2023482540488398,0.6397654064754237,-0.26810643137667584,1.007129406452714,0.6259642881038425,0.5086862153467802,0.20553980510425085,0.12653531536334733,-0.017118911097588542,-0.23634483422536043,1.1727584443539794,-0.8714028327680526,0.3482615825000285,-0.7354870393324449,1.313220219683191,0.8061402076907063,0.6988607049260298,0.4485922848612926,-0.15101529234923572
0.47850379936669374,-0.13472394078748912,0.004407817917727997,-0.8305695354728263,-0.8655962596773861,-0.5010125547574394,0.6357708998214779,0.34184205590757705,-0.23901702515341602,-0.3601097168433907,-0.9178368434558202,0.9603662823934046,-0.07269533998782385,-0.41628662818125045,0.4310787429021981,-0.8676813375975838,0.3803416906636844,0.6550594037518649,1.188328839456936,-0.9497637646997774,-0.7637602067741532,0.3108575037275239,-0.6415761679143731,-1.157088045092126,1.5412294183968853,-0.3207413751925451,-1.6885187074536057,1.4912609928005656
1.356020333150633,0.26206821341922887,0.6776109567460409,-0.004235405082110354,-0.2678083048981544,-0.3091544276982058,0.07953881994808731,0.06465084543558679,0.5485767942633023,1.03458508563224,0.10992555364906478,-0.19426885793338058,0.25846493567112294,0.7487541940502196,-0.6142750084231586,0.10070464630003817,1.370779045559154,-0.82847028035462,-0.24353300533947064,0.4014611067800184,-0.5979427563488685,0.29526159272396696,0.41339579503374535,0.7596051975042515,1.036508675333128,0.4993620247489484,-0.8248627848634184,-0.7128966867513672
